Tier,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Wins,Losses,Draws,WinRate%
5,Feraligatr,Fearow,Jolteon,Azumarill,Smeargle,Charizard,53,8,0,86.9
5,Quilava,Jolteon,Loudred,Blastoise,Blissey,Vaporeon,53,8,0,86.9
5,Steelix,Charizard,Fearow,Gyarados,Charmeleon,Onix,53,8,0,86.9
5,Tentacruel,Feraligatr,Starmie,Skarmory,Raichu,Fearow,53,8,0,86.9
5,Rapidash,Golduck,Fearow,Blissey,Venusaur,Manectric,66,8,2,86.8
5,Charizard,Natu,Venusaur,Snorlax,Skarmory,Electrike,66,7,3,86.8
5,Rapidash,Charizard,Geodude,Sceptile,Blaziken,Swampert,46,7,0,86.8
5,Charizard,Pupitar,Charmeleon,Donphan,Natu,Grovyle,46,7,0,86.8
5,Fearow,Gyarados,Manectric,Graveler,Scyther,Donphan,46,7,0,86.8
5,Electrode,Skarmory,Noctowl,Magmar,Magnemite,Gyarados,46,7,0,86.8
5,Exeggutor,Typhlosion,Swampert,Flaaffy,Xatu,Exploud,46,7,0,86.8
5,Mantine,Scyther,Lileep,Rapidash,Marowak,Gyarados,46,7,0,86.8
5,Magmar,Sandshrew,Venusaur,Natu,Fearow,Sceptile,46,6,1,86.8
5,Vibrava,Gyarados,Trapinch,Loudred,Dugtrio,Scyther,59,9,0,86.8
5,Girafarig,Blastoise,Cradily,Rapidash,Vigoroth,Electabuzz,59,9,0,86.8
5,Flygon,Electrike,Gyarados,Pupitar,Loudred,Golbat,52,7,1,86.7
5,Electabuzz,Blastoise,Crobat,Donphan,Fearow,Azumarill,52,8,0,86.7
5,Feraligatr,Charizard,Slowbro,Skarmory,Trapinch,Sceptile,52,8,0,86.7
5,Persian,Porygon2,Fearow,Flygon,Growlithe,Flareon,52,8,0,86.7
5,Rapidash,Marill,Flygon,Exploud,Gyarados,Skarmory,52,8,0,86.7
5,Loudred,Ivysaur,Feraligatr,Sandslash,Exeggutor,Scyther,52,8,0,86.7
5,Jolteon,Charmeleon,Skarmory,Scyther,Golem,Electabuzz,52,8,0,86.7
5,Blastoise,Charizard,Growlithe,Skarmory,Miltank,Slowbro,52,8,0,86.7
5,Flareon,Blastoise,Swampert,Vaporeon,Cradily,Gyarados,52,8,0,86.7
5,Charizard,Snorlax,Steelix,Charmeleon,Voltorb,Porygon2,52,8,0,86.7
5,Sceptile,Cubone,Slowbro,Magcargo,Venusaur,Charizard,52,6,2,86.7
5,Persian,Flygon,Swampert,Manectric,Gyarados,Venusaur,52,2,6,86.7
5,Fearow,Venusaur,Natu,Flygon,Quilava,Vaporeon,52,4,4,86.7
5,Venusaur,Magnemite,Jolteon,Xatu,Magneton,Exeggutor,52,3,5,86.7
5,Feraligatr,Charizard,Persian,Golbat,Geodude,Sunflora,52,8,0,86.7
5,Exploud,Manectric,Crobat,Slowbro,Cacturne,Raichu,52,8,0,86.7
5,Gyarados,Cacturne,Magmar,Typhlosion,Xatu,Blissey,52,7,1,86.7
5,Golem,Scyther,Miltank,Blissey,Porygon2,Noctowl,58,8,1,86.6
5,Venusaur,Blaziken,Staryu,Skarmory,Blastoise,Starmie,58,6,3,86.6
5,Sceptile,Cubone,Rapidash,Vaporeon,Skarmory,Electabuzz,58,9,0,86.6
5,Natu,Scyther,Charizard,Fearow,Gloom,Venusaur,58,9,0,86.6
5,Charizard,Noctowl,Blissey,Exeggutor,Slugma,Spearow,45,7,0,86.5
5,Gloom,Marowak,Scyther,Donphan,Exeggutor,Blissey,45,7,0,86.5
5,Rapidash,Gyarados,Manectric,Lileep,Golem,Snorlax,45,7,0,86.5
5,Growlithe,Manectric,Blissey,Typhlosion,Raichu,Golem,51,8,0,86.4
5,Exeggutor,Sandshrew,Raichu,Growlithe,Rapidash,Venusaur,51,6,2,86.4
5,Rapidash,Spearow,Staryu,Magcargo,Marowak,Gyarados,51,8,0,86.4
5,Gyarados,Venusaur,Psyduck,Staryu,Loudred,Trapinch,51,6,2,86.4
5,Smeargle,Gyarados,Charizard,Skarmory,Fearow,Slugma,51,8,0,86.4
5,Electrike,Pelipper,Blastoise,Typhlosion,Magnemite,Marowak,51,8,0,86.4
5,Exploud,Graveler,Ninetales,Venusaur,Gyarados,Slaking,51,7,1,86.4
5,Raichu,Charizard,Slowbro,Scyther,Flygon,Girafarig,51,8,0,86.4
5,Snorlax,Tentacruel,Charizard,Cubone,Rapidash,Raichu,51,8,0,86.4
5,Rapidash,Azumarill,Fearow,Persian,Venusaur,Snorlax,51,6,2,86.4
5,Golem,Blissey,Fearow,Flaaffy,Mantine,Quilava,51,8,0,86.4
5,Flareon,Starmie,Manectric,Spearow,Rapidash,Golem,51,8,0,86.4
5,Scyther,Voltorb,Dugtrio,Rapidash,Raichu,Donphan,51,8,0,86.4
5,Magcargo,Cradily,Gyarados,Exeggutor,Cacturne,Spearow,51,8,0,86.4
5,Vaporeon,Manectric,Gyarados,Blastoise,Onix,Skarmory,51,8,0,86.4
5,Golduck,Jolteon,Blastoise,Miltank,Grovyle,Starmie,51,8,0,86.4
5,Blastoise,Exeggutor,Electabuzz,Plusle,Fearow,Magcargo,51,7,1,86.4
5,Manectric,Rapidash,Xatu,Fearow,Growlithe,Charizard,57,9,0,86.4
5,Marowak,Trapinch,Gyarados,Slugma,Loudred,Sceptile,57,9,0,86.4
5,Smeargle,Voltorb,Noctowl,Venusaur,Manectric,Magnemite,57,8,1,86.4
5,Charizard,Skarmory,Grovyle,Blissey,Charmeleon,Fearow,57,9,0,86.4
5,Charizard,Crobat,Lileep,Growlithe,Rapidash,Typhlosion,57,9,0,86.4
5,Sunflora,Starmie,Miltank,Charizard,Spearow,Slowbro,57,9,0,86.4
5,Graveler,Swampert,Cradily,Golem,Charizard,Flygon,57,9,0,86.4
5,Feraligatr,Sceptile,Chansey,Venusaur,Typhlosion,Blaziken,57,7,2,86.4
5,Skarmory,Natu,Charizard,Raichu,Tentacruel,Jolteon,57,7,2,86.4
5,Marill,Electrike,Flygon,Starmie,Crobat,Croconaw,63,10,0,86.3
5,Skarmory,Blastoise,Starmie,Scyther,Magneton,Golduck,44,7,0,86.3
5,Venusaur,Gyarados,Camerupt,Charmeleon,Xatu,Blaziken,44,6,1,86.3
5,Tentacruel,Typhlosion,Exploud,Raichu,Venusaur,Crobat,44,7,0,86.3
5,Rapidash,Staryu,Gyarados,Blastoise,Sandshrew,Sceptile,44,7,0,86.3
5,Crobat,Electrode,Raichu,Rapidash,Golbat,Sunflora,50,8,0,86.2
5,Scyther,Exeggutor,Blastoise,Donphan,Gyarados,Magneton,50,8,0,86.2
5,Golduck,Grovyle,Cradily,Gyarados,Noctowl,Starmie,50,8,0,86.2
5,Sceptile,Meganium,Crobat,Snorlax,Graveler,Scyther,50,7,1,86.2
5,Raichu,Scyther,Vibrava,Electrode,Quilava,Venusaur,50,7,1,86.2
5,Manectric,Meganium,Sceptile,Gyarados,Cacturne,Plusle,50,8,0,86.2
5,Xatu,Loudred,Noctowl,Gyarados,Miltank,Magnemite,50,8,0,86.2
5,Blastoise,Venusaur,Typhlosion,Gloom,Exeggcute,Spearow,50,6,2,86.2
5,Rapidash,Gyarados,Xatu,Persian,Noctowl,Golem,50,8,0,86.2
5,Electrike,Magnemite,Xatu,Flygon,Scyther,Flareon,50,7,1,86.2
5,Fearow,Blastoise,Plusle,Cacturne,Cubone,Noctowl,50,8,0,86.2
5,Pidgeotto,Feraligatr,Sceptile,Fearow,Slowbro,Trapinch,56,8,1,86.2
5,Charizard,Crobat,Donphan,Staryu,Sandslash,Natu,56,9,0,86.2
5,Charizard,Skarmory,Porygon2,Exeggcute,Donphan,Sceptile,56,9,0,86.2
5,Charizard,Plusle,Rapidash,Raichu,Golem,Snorlax,56,9,0,86.2
5,Persian,Porygon2,Magneton,Scyther,Cradily,Gyarados,56,9,0,86.2
5,Electrode,Pupitar,Fearow,Loudred,Manectric,Miltank,56,9,0,86.2
5,Wartortle,Camerupt,Gyarados,Electabuzz,Onix,Skarmory,56,8,1,86.2
5,Blissey,Gyarados,Lileep,Crobat,Fearow,Marowak,56,9,0,86.2
5,Spearow,Blastoise,Gyarados,Staryu,Rapidash,Slowbro,56,9,0,86.2
5,Ivysaur,Flareon,Gyarados,Sandslash,Growlithe,Exploud,56,8,1,86.2
5,Cacturne,Persian,Typhlosion,Electabuzz,Noctowl,Porygon2,56,9,0,86.2
5,Skarmory,Fearow,Jolteon,Electabuzz,Onix,Venusaur,62,9,1,86.1
5,Golem,Feraligatr,Vibrava,Fearow,Tentacruel,Snorlax,62,9,1,86.1
5,Ponyta,Venusaur,Xatu,Donphan,Golem,Starmie,37,4,2,86.0
5,Vigoroth,Typhlosion,Xatu,Miltank,Electrode,Charizard,43,7,0,86.0
5,Flygon,Exploud,Graveler,Starmie,Manectric,Sceptile,43,7,0,86.0
5,Slugma,Venusaur,Slowbro,Manectric,Tentacruel,Blissey,43,6,1,86.0
5,Charizard,Donphan,Exploud,Porygon2,Blaziken,Loudred,49,8,0,86.0
5,Spearow,Blastoise,Porygon2,Exploud,Flygon,Slowbro,49,8,0,86.0
5,Flygon,Magmar,Blastoise,Blissey,Feraligatr,Magneton,49,8,0,86.0
5,Magmar,Charizard,Slugma,Sceptile,Natu,Mantine,49,8,0,86.0
5,Exeggutor,Ninetales,Loudred,Hoothoot,Gyarados,Venusaur,49,6,2,86.0
5,Donphan,Cacturne,Marill,Electabuzz,Natu,Gyarados,49,8,0,86.0
5,Venusaur,Starmie,Gloom,Manectric,Xatu,Staryu,49,4,4,86.0
5,Exeggutor,Charizard,Tentacruel,Magnemite,Electabuzz,Ninetales,49,8,0,86.0
5,Blissey,Persian,Venusaur,Lileep,Slaking,Sandshrew,49,6,2,86.0
5,Persian,Electrode,Charizard,Donphan,Golbat,Jolteon,49,5,3,86.0
5,Rapidash,Blastoise,Manectric,Donphan,Natu,Magnemite,49,8,0,86.0
5,Vaporeon,Plusle,Charizard,Flygon,Raichu,Trapinch,49,8,0,86.0
5,Feraligatr,Donphan,Scyther,Crobat,Sandslash,Charizard,55,9,0,85.9
5,Vigoroth,Charizard,Flygon,Manectric,Rapidash,Growlithe,55,9,0,85.9
5,Magneton,Loudred,Gyarados,Pupitar,Growlithe,Typhlosion,55,7,2,85.9
5,Venusaur,Magcargo,Vaporeon,Vigoroth,Flaaffy,Manectric,55,5,4,85.9
5,Gyarados,Charmeleon,Rapidash,Exploud,Pidgeotto,Starmie,55,9,0,85.9
5,Venusaur,Trapinch,Typhlosion,Donphan,Jolteon,Rapidash,55,6,3,85.9
5,Blastoise,Loudred,Growlithe,Rapidash,Snorlax,Graveler,55,9,0,85.9
5,Exploud,Loudred,Pelipper,Venusaur,Jolteon,Smeargle,55,8,1,85.9
5,Noctowl,Electabuzz,Venusaur,Typhlosion,Jolteon,Rapidash,55,2,7,85.9
5,Loudred,Smeargle,Charizard,Xatu,Grovyle,Snorlax,61,10,0,85.9
5,Jolteon,Hoothoot,Graveler,Blastoise,Rapidash,Cubone,61,9,1,85.9
5,Skarmory,Rapidash,Marowak,Chansey,Scyther,Gyarados,54,9,0,85.7
5,Cacturne,Azumarill,Gyarados,Charizard,Vibrava,Snorlax,48,8,0,85.7
5,Noctowl,Vibrava,Charizard,Raichu,Crobat,Loudred,54,8,1,85.7
5,Azumarill,Electrike,Blastoise,Blaziken,Starmie,Venusaur,48,4,4,85.7
5,Rapidash,Flareon,Electabuzz,Plusle,Gyarados,Exploud,54,9,0,85.7
5,Venusaur,Flygon,Xatu,Slugma,Jolteon,Snorlax,48,6,2,85.7
5,Golbat,Charizard,Gloom,Cubone,Lileep,Scyther,54,9,0,85.7
5,Sceptile,Flaaffy,Onix,Charizard,Exploud,Vibrava,54,9,0,85.7
5,Gloom,Scyther,Gyarados,Chansey,Donphan,Starmie,54,9,0,85.7
5,Graveler,Persian,Gyarados,Rapidash,Venusaur,Typhlosion,54,9,0,85.7
5,Geodude,Exeggutor,Donphan,Feraligatr,Ninetales,Magnemite,48,8,0,85.7
5,Blastoise,Noctowl,Donphan,Electabuzz,Skarmory,Staryu,48,8,0,85.7
5,Venusaur,Marowak,Ivysaur,Mantine,Gyarados,Swampert,48,6,2,85.7
5,Charizard,Loudred,Plusle,Ninetales,Starmie,Blastoise,60,10,0,85.7
5,Blissey,Swampert,Donphan,Blastoise,Exeggcute,Charizard,54,9,0,85.7
5,Cacturne,Venusaur,Fearow,Vaporeon,Exploud,Electrode,42,6,1,85.7
5,Venusaur,Mantine,Growlithe,Charizard,Flareon,Sceptile,54,4,5,85.7
5,Starmie,Scyther,Sceptile,Blastoise,Minun,Trapinch,48,8,0,85.7
5,Persian,Venusaur,Crobat,Magcargo,Snorlax,Vigoroth,48,6,2,85.7
5,Exeggcute,Flareon,Pelipper,Charizard,Magnemite,Starmie,48,8,0,85.7
5,Scyther,Blissey,Flygon,Loudred,Tentacruel,Smeargle,48,8,0,85.7
5,Flareon,Donphan,Electrode,Tentacruel,Gyarados,Sandslash,54,9,0,85.7
5,Swampert,Xatu,Vibrava,Ponyta,Magmar,Venusaur,60,9,1,85.7
5,Venusaur,Dugtrio,Charizard,Smeargle,Crobat,Geodude,54,5,4,85.7
5,Persian,Croconaw,Venusaur,Natu,Pelipper,Smeargle,59,6,4,85.5
5,Scyther,Jolteon,Blissey,Feraligatr,Porygon2,Blaziken,59,9,1,85.5
5,Vibrava,Gloom,Gyarados,Persian,Loudred,Cubone,59,10,0,85.5
5,Camerupt,Feraligatr,Raichu,Spearow,Azumarill,Flygon,59,10,0,85.5
5,Psyduck,Magnemite,Magcargo,Gyarados,Sceptile,Snorlax,59,10,0,85.5
5,Voltorb,Geodude,Exploud,Xatu,Venusaur,Meganium,59,7,3,85.5
5,Manectric,Fearow,Croconaw,Marowak,Meganium,Electrike,53,8,1,85.5
5,Plusle,Gyarados,Fearow,Vaporeon,Hoothoot,Smeargle,53,9,0,85.5
5,Tentacruel,Sceptile,Flareon,Charizard,Noctowl,Flygon,53,8,1,85.5
5,Feraligatr,Magnemite,Meganium,Girafarig,Crobat,Raichu,53,9,0,85.5
5,Smeargle,Voltorb,Blastoise,Blissey,Donphan,Gyarados,53,9,0,85.5
5,Spearow,Sandslash,Blaziken,Jolteon,Fearow,Sceptile,53,8,1,85.5
5,Donphan,Steelix,Feraligatr,Crobat,Raichu,Typhlosion,53,9,0,85.5
5,Blissey,Cacturne,Electabuzz,Meganium,Jolteon,Charizard,53,9,0,85.5
5,Gyarados,Electabuzz,Natu,Geodude,Blastoise,Crobat,53,9,0,85.5
5,Porygon2,Venusaur,Jolteon,Slaking,Ponyta,Rapidash,53,7,2,85.5
5,Gyarados,Rapidash,Ponyta,Cradily,Sandslash,Exploud,53,9,0,85.5
5,Vaporeon,Scyther,Slowbro,Electabuzz,Pidgeotto,Electrike,47,8,0,85.5
5,Flaaffy,Blastoise,Snorlax,Typhlosion,Lileep,Quilava,47,8,0,85.5
5,Blastoise,Flygon,Golem,Ponyta,Gyarados,Jolteon,47,7,1,85.5
5,Jolteon,Xatu,Venusaur,Cradily,Rapidash,Cacturne,47,7,1,85.5
5,Venusaur,Manectric,Typhlosion,Donphan,Ninetales,Jolteon,47,6,2,85.5
5,Onix,Gyarados,Smeargle,Starmie,Sceptile,Dugtrio,47,8,0,85.5
5,Rapidash,Growlithe,Sceptile,Miltank,Vigoroth,Venusaur,47,7,1,85.5
5,Typhlosion,Raichu,Trapinch,Charizard,Blastoise,Spearow,47,8,0,85.5
5,Blissey,Porygon2,Magnemite,Trapinch,Gyarados,Noctowl,47,8,0,85.5
5,Typhlosion,Vaporeon,Donphan,Hoothoot,Raichu,Natu,47,7,1,85.5
5,Vibrava,Blastoise,Electabuzz,Flygon,Azumarill,Magmar,64,10,1,85.3
5,Meganium,Slaking,Exeggcute,Venusaur,Magmar,Slowbro,58,10,0,85.3
5,Golem,Charizard,Golduck,Raichu,Typhlosion,Gloom,58,10,0,85.3
5,Raichu,Scyther,Sceptile,Skarmory,Starmie,Spearow,58,10,0,85.3
5,Raichu,Dugtrio,Blissey,Magmar,Loudred,Skarmory,58,10,0,85.3
5,Fearow,Scyther,Electrode,Xatu,Graveler,Mantine,58,10,0,85.3
5,Golduck,Charizard,Sandslash,Crobat,Manectric,Dugtrio,52,9,0,85.2
5,Magcargo,Ninetales,Sceptile,Loudred,Blastoise,Flareon,52,8,1,85.2
5,Xatu,Exploud,Sceptile,Cubone,Crobat,Typhlosion,52,9,0,85.2
5,Charizard,Pupitar,Manectric,Electrike,Scyther,Graveler,52,9,0,85.2
5,Blissey,Venusaur,Onix,Loudred,Charizard,Smeargle,52,7,2,85.2
5,Magmar,Xatu,Charizard,Miltank,Cacturne,Magcargo,52,9,0,85.2
5,Golem,Porygon2,Cacturne,Sceptile,Electabuzz,Crobat,52,9,0,85.2
5,Starmie,Gyarados,Magcargo,Xatu,Steelix,Flaaffy,52,9,0,85.2
5,Gloom,Magmar,Magnemite,Blastoise,Starmie,Exploud,52,9,0,85.2
5,Ninetales,Gloom,Typhlosion,Charmeleon,Exploud,Fearow,52,9,0,85.2
5,Gyarados,Pelipper,Vaporeon,Golduck,Flaaffy,Sandshrew,52,9,0,85.2
5,Loudred,Charizard,Rapidash,Marowak,Voltorb,Camerupt,52,9,0,85.2
5,Sceptile,Manectric,Rapidash,Exeggutor,Crobat,Snorlax,46,8,0,85.2
5,Blastoise,Pelipper,Loudred,Vibrava,Typhlosion,Manectric,46,8,0,85.2
5,Minun,Crobat,Rapidash,Tentacruel,Cradily,Scyther,46,7,1,85.2
5,Flygon,Jolteon,Slugma,Typhlosion,Meganium,Sceptile,46,8,0,85.2
5,Loudred,Skarmory,Staryu,Scyther,Electrode,Xatu,46,8,0,85.2
5,Gyarados,Persian,Sandshrew,Natu,Starmie,Exploud,46,8,0,85.2
5,Vigoroth,Charizard,Rapidash,Blissey,Growlithe,Exeggutor,46,8,0,85.2
5,Exeggcute,Onix,Exploud,Sceptile,Charizard,Tentacruel,40,7,0,85.1
5,Gyarados,Blaziken,Azumarill,Sunflora,Blissey,Flygon,57,10,0,85.1
5,Pupitar,Marowak,Cacturne,Ninetales,Pelipper,Exploud,51,8,1,85.0
5,Noctowl,Flygon,Persian,Starmie,Steelix,Gyarados,51,7,2,85.0
5,Flygon,Quilava,Meganium,Charizard,Magnemite,Vigoroth,51,9,0,85.0
5,Venusaur,Rapidash,Steelix,Trapinch,Manectric,Marill,51,6,3,85.0
5,Swampert,Flaaffy,Venusaur,Loudred,Charmeleon,Graveler,51,5,4,85.0
5,Electrode,Charizard,Marowak,Jolteon,Crobat,Hoothoot,51,9,0,85.0
5,Magnemite,Typhlosion,Raichu,Sceptile,Manectric,Flareon,51,9,0,85.0
5,Magcargo,Vibrava,Gyarados,Loudred,Hoothoot,Exeggutor,51,9,0,85.0
5,Raichu,Pupitar,Typhlosion,Feraligatr,Grovyle,Exploud,51,9,0,85.0
5,Electabuzz,Golduck,Grovyle,Porygon2,Blissey,Donphan,51,9,0,85.0
5,Blastoise,Charmeleon,Porygon2,Exeggutor,Minun,Gyarados,51,9,0,85.0
5,Charizard,Electrike,Ivysaur,Marowak,Fearow,Spearow,51,9,0,85.0
5,Flaaffy,Camerupt,Slaking,Gyarados,Mantine,Lileep,51,9,0,85.0
5,Loudred,Miltank,Fearow,Exeggutor,Flaaffy,Lileep,51,9,0,85.0
5,Fearow,Scyther,Golem,Ponyta,Donphan,Skarmory,45,8,0,84.9
5,Tentacruel,Persian,Rapidash,Manectric,Fearow,Onix,45,8,0,84.9
5,Donphan,Tentacruel,Scyther,Exploud,Jolteon,Cacturne,45,8,0,84.9
5,Pelipper,Manectric,Venusaur,Electabuzz,Typhlosion,Plusle,45,6,2,84.9
5,Typhlosion,Blastoise,Wartortle,Flygon,Sceptile,Magmar,45,8,0,84.9
5,Plusle,Blissey,Snorlax,Skarmory,Flaaffy,Minun,45,8,0,84.9
5,Wartortle,Sunflora,Charizard,Marowak,Gloom,Blastoise,45,8,0,84.9
5,Charizard,Ninetales,Scyther,Vigoroth,Sceptile,Vaporeon,45,8,0,84.9
5,Miltank,Exeggutor,Venusaur,Typhlosion,Smeargle,Manectric,45,7,1,84.9
5,Fearow,Gloom,Spearow,Raichu,Sceptile,Blaziken,45,8,0,84.9
5,Mantine,Exeggcute,Magcargo,Feraligatr,Gyarados,Blissey,45,8,0,84.9
5,Venusaur,Ivysaur,Electabuzz,Natu,Magmar,Blissey,45,6,2,84.9
5,Flygon,Raichu,Electabuzz,Venusaur,Charizard,Meganium,45,4,4,84.9
5,Scyther,Gyarados,Loudred,Raichu,Magneton,Pidgeotto,45,8,0,84.9
5,Crobat,Manectric,Blastoise,Charizard,Steelix,Minun,56,10,0,84.8
5,Skarmory,Geodude,Gyarados,Crobat,Steelix,Magnemite,56,10,0,84.8
5,Persian,Skarmory,Ninetales,Marowak,Venusaur,Vaporeon,56,10,0,84.8
5,Donphan,Snorlax,Magcargo,Starmie,Scyther,Sandshrew,56,10,0,84.8
5,Magcargo,Feraligatr,Ninetales,Exeggcute,Blastoise,Donphan,56,10,0,84.8
5,Tentacruel,Rapidash,Persian,Vaporeon,Gyarados,Meganium,56,8,2,84.8
5,Fearow,Starmie,Spearow,Charizard,Porygon2,Cradily,56,10,0,84.8
5,Rapidash,Fearow,Persian,Growlithe,Slaking,Charizard,56,10,0,84.8
5,Rapidash,Fearow,Exploud,Ivysaur,Magmar,Blaziken,56,10,0,84.8
5,Blastoise,Girafarig,Scyther,Golem,Marill,Charizard,56,10,0,84.8
5,Raichu,Marowak,Typhlosion,Jolteon,Scyther,Quilava,50,9,0,84.7
5,Magcargo,Gyarados,Grovyle,Electabuzz,Xatu,Starmie,50,8,1,84.7
5,Feraligatr,Dugtrio,Marowak,Minun,Flareon,Scyther,50,9,0,84.7
5,Typhlosion,Venusaur,Slowbro,Geodude,Exeggutor,Flaaffy,50,6,3,84.7
5,Exploud,Crobat,Charizard,Typhlosion,Sceptile,Minun,50,9,0,84.7
5,Flygon,Gloom,Charizard,Blissey,Azumarill,Manectric,50,9,0,84.7
5,Minun,Charizard,Flygon,Manectric,Magmar,Natu,50,7,2,84.7
5,Camerupt,Rapidash,Plusle,Gyarados,Blissey,Manectric,50,9,0,84.7
5,Donphan,Scyther,Voltorb,Flaaffy,Jolteon,Porygon2,50,9,0,84.7
5,Grovyle,Golduck,Persian,Pupitar,Skarmory,Exploud,50,9,0,84.7
5,Electrode,Fearow,Dugtrio,Starmie,Slaking,Exploud,50,9,0,84.7
5,Xatu,Electabuzz,Cacturne,Raichu,Sandshrew,Fearow,50,9,0,84.7
5,Slowbro,Charizard,Noctowl,Venusaur,Electrode,Minun,61,8,3,84.7
5,Venusaur,Flygon,Blissey,Charmeleon,Exploud,Cradily,55,8,2,84.6
5,Sandslash,Loudred,Rapidash,Mantine,Dugtrio,Blissey,55,10,0,84.6
5,Tentacruel,Marowak,Scyther,Blissey,Camerupt,Exeggcute,55,10,0,84.6
5,Feraligatr,Scyther,Marowak,Loudred,Sceptile,Minun,44,8,0,84.6
5,Donphan,Golbat,Flareon,Venusaur,Magcargo,Fearow,44,8,0,84.6
5,Snorlax,Graveler,Meganium,Charizard,Venusaur,Noctowl,55,10,0,84.6
5,Quilava,Gyarados,Graveler,Exploud,Meganium,Pupitar,55,9,1,84.6
5,Slaking,Blissey,Gyarados,Donphan,Golduck,Marowak,44,8,0,84.6
5,Feraligatr,Venusaur,Blastoise,Fearow,Sandshrew,Crobat,60,4,7,84.5
5,Tentacruel,Charizard,Sunflora,Sceptile,Slugma,Blastoise,49,9,0,84.5
5,Feraligatr,Magmar,Electrode,Pelipper,Electabuzz,Charizard,49,9,0,84.5
5,Gyarados,Mantine,Porygon2,Jolteon,Golduck,Blaziken,49,9,0,84.5
5,Magnemite,Ivysaur,Blissey,Staryu,Crobat,Flygon,49,8,1,84.5
5,Slugma,Gyarados,Manectric,Snorlax,Wartortle,Ivysaur,49,9,0,84.5
5,Blissey,Graveler,Slowbro,Persian,Blastoise,Snorlax,49,9,0,84.5
5,Fearow,Vaporeon,Camerupt,Slowbro,Staryu,Charizard,49,9,0,84.5
5,Starmie,Marowak,Fearow,Gyarados,Smeargle,Sunflora,49,7,2,84.5
5,Charizard,Miltank,Exploud,Flaaffy,Electrode,Meganium,49,9,0,84.5
5,Scyther,Charizard,Dugtrio,Blaziken,Crobat,Sceptile,49,9,0,84.5
5,Manectric,Pelipper,Feraligatr,Camerupt,Porygon2,Plusle,49,9,0,84.5
5,Typhlosion,Venusaur,Vibrava,Starmie,Gyarados,Azumarill,49,4,5,84.5
5,Sunflora,Gyarados,Typhlosion,Lileep,Sceptile,Natu,49,9,0,84.5
5,Rapidash,Porygon2,Golem,Gyarados,Wartortle,Girafarig,49,9,0,84.5
5,Electrike,Plusle,Xatu,Electabuzz,Wartortle,Charizard,49,9,0,84.5
5,Girafarig,Tentacruel,Gyarados,Smeargle,Charizard,Typhlosion,49,8,1,84.5
5,Noctowl,Persian,Plusle,Gyarados,Starmie,Porygon2,54,9,1,84.4
5,Electrike,Geodude,Scyther,Xatu,Snorlax,Charizard,54,10,0,84.4
5,Exeggutor,Electrode,Blissey,Jolteon,Vaporeon,Flaaffy,54,10,0,84.4
5,Cradily,Rapidash,Sceptile,Magcargo,Electrike,Charizard,54,10,0,84.4
5,Croconaw,Xatu,Exeggutor,Manectric,Psyduck,Charizard,54,10,0,84.4
5,Sceptile,Donphan,Natu,Electabuzz,Skarmory,Golem,54,10,0,84.4
5,Skarmory,Magneton,Fearow,Manectric,Sceptile,Dugtrio,54,10,0,84.4
5,Electabuzz,Ivysaur,Typhlosion,Flygon,Sceptile,Exploud,54,10,0,84.4
5,Blastoise,Blissey,Camerupt,Tentacruel,Exploud,Magcargo,54,9,1,84.4
5,Magneton,Camerupt,Scyther,Persian,Xatu,Exploud,54,10,0,84.4
5,Quilava,Venusaur,Marowak,Magmar,Gyarados,Slaking,54,8,2,84.4
5,Sandslash,Chansey,Charizard,Electrode,Donphan,Gyarados,54,10,0,84.4
5,Sceptile,Cubone,Fearow,Vigoroth,Blissey,Electabuzz,54,10,0,84.4
5,Electrike,Vigoroth,Crobat,Exploud,Smeargle,Venusaur,54,10,0,84.4
5,Sunflora,Raichu,Rapidash,Meganium,Vaporeon,Venusaur,54,8,2,84.4
5,Raichu,Golduck,Jolteon,Charizard,Tentacruel,Pelipper,54,8,2,84.4
5,Fearow,Gyarados,Charizard,Natu,Gloom,Girafarig,54,10,0,84.4
5,Scyther,Slowbro,Venusaur,Electabuzz,Slaking,Camerupt,43,6,2,84.3
5,Xatu,Slowbro,Natu,Steelix,Electabuzz,Flygon,43,8,0,84.3
5,Grovyle,Plusle,Snorlax,Gyarados,Flygon,Electabuzz,43,8,0,84.3
5,Blissey,Magmar,Xatu,Exeggcute,Blastoise,Slugma,43,8,0,84.3
5,Electabuzz,Gyarados,Golbat,Loudred,Crobat,Magmar,43,7,1,84.3
5,Slaking,Venusaur,Graveler,Scyther,Flareon,Flygon,59,5,6,84.3
5,Rapidash,Marowak,Raichu,Flygon,Slowbro,Chansey,48,9,0,84.2
5,Rapidash,Electabuzz,Charizard,Crobat,Croconaw,Girafarig,48,9,0,84.2
5,Trapinch,Charizard,Flygon,Scyther,Charmeleon,Raichu,48,9,0,84.2
5,Blissey,Typhlosion,Wartortle,Sceptile,Gyarados,Golem,48,9,0,84.2
5,Manectric,Noctowl,Rapidash,Blastoise,Magcargo,Magneton,48,7,2,84.2
5,Golduck,Smeargle,Vibrava,Gyarados,Minun,Flaaffy,48,9,0,84.2
5,Magcargo,Golem,Skarmory,Rapidash,Venusaur,Cubone,48,7,2,84.2
5,Skarmory,Blastoise,Snorlax,Miltank,Slaking,Donphan,48,9,0,84.2
