Pokemon1,Pokemon2,Winrate_Together,Avg_Base_Winrate,Synergy_Delta,Sample_Size
Pidgeotto,Charmeleon,52.73,51.19,1.54,67
Electrike,Natu,52.81,51.27,1.54,93
Dugtrio,Camerupt,55.95,54.41,1.54,76
Pelipper,Plusle,52.31,50.78,1.53,67
Ponyta,Slugma,49.35,47.84,1.52,84
Ninetales,Psyduck,50.78,49.25,1.52,72
Golduck,Pidgey,50.56,49.05,1.51,74
Ponyta,Pupitar,51.05,49.54,1.51,77
Persian,Raticate,53.33,51.83,1.51,78
Slowbro,Diglett,52.65,51.16,1.49,78
Pidgeotto,Slugma,50.1,48.62,1.49,65
Miltank,Loudred,55.77,54.28,1.49,77
Magmar,Meowth,51.29,49.8,1.49,71
Electrike,Slugma,51.28,49.79,1.49,77
Staryu,Quilava,51.22,49.75,1.48,77
Exploud,Diglett,51.58,50.1,1.48,93
Persian,Natu,54.88,53.4,1.48,73
Charmeleon,Swampert,51.6,50.12,1.48,71
Dugtrio,Onix,51.87,50.39,1.48,69
Persian,Vulpix,50.15,48.67,1.48,69
Growlithe,Plusle,51.38,49.92,1.45,77
Charmeleon,Phanpy,50.07,48.62,1.45,83
Magmar,Sunkern,51.1,49.65,1.45,67
Natu,Wartortle,48.54,47.1,1.44,73
Meganium,Eevee,48.56,47.13,1.43,57
Dugtrio,Vigoroth,52.24,50.83,1.42,78
Dugtrio,Diglett,51.04,49.61,1.42,66
Exeggutor,Geodude,51.76,50.34,1.41,61
Ninetales,Minun,54.08,52.67,1.41,84
Swampert,Smeargle,49.12,47.72,1.4,70
Mantine,Vigoroth,49.18,47.78,1.4,64
Exploud,Quilava,53.78,52.39,1.4,83
Slowbro,Pikachu,53.03,51.63,1.4,62
Persian,Combusken,52.32,50.92,1.4,66
Gloom,Graveler,52.41,51.02,1.39,69
Blaziken,Exeggcute,48.82,47.42,1.39,64
Blaziken,Trapinch,48.96,47.58,1.38,66
Tentacruel,Onix,51.64,50.26,1.38,69
Crobat,Vulpix,50.93,49.55,1.38,85
Exeggutor,Swampert,54.94,53.57,1.37,81
Exploud,Minun,54.5,53.12,1.37,93
Blaziken,Swampert,51.74,50.36,1.37,62
Ivysaur,Pidgey,47.45,46.08,1.37,76
Staryu,Onix,49.59,48.23,1.35,70
Exploud,Magby,51.53,50.18,1.35,62
Tentacruel,Vigoroth,52.05,50.7,1.35,53
Cacturne,Pelipper,56.22,54.88,1.34,79
Meganium,Plusle,52.96,51.62,1.34,76
Magmar,Bayleef,52.37,51.03,1.34,83
Cacturne,Marshtomp,50.08,48.76,1.33,86
Slowbro,Swampert,56.48,55.16,1.32,77
Jolteon,Larvitar,53.64,52.32,1.32,75
Charmeleon,Wartortle,49.51,48.19,1.32,76
Golduck,Cacnea,49.58,48.28,1.3,71
Pidgeotto,Mareep,47.93,46.62,1.3,72
Swampert,Vigoroth,48.51,47.21,1.3,64
Exeggutor,Magby,50.95,49.65,1.3,81
Persian,Magby,51.74,50.45,1.29,62
Porygon2,Exeggcute,50.93,49.63,1.29,78
Ninetales,Magby,51.01,49.72,1.29,71
Electrode,Sandshrew,52.1,50.81,1.29,75
Girafarig,Grovyle,51.66,50.37,1.29,64
Persian,Wartortle,53.72,52.44,1.28,84
Slowbro,Oddish,51.5,50.23,1.27,82
Growlithe,Chansey,48.39,47.13,1.26,57
Porygon2,Girafarig,54.76,53.5,1.26,62
Swampert,Wingull,46.19,44.92,1.26,70
Jolteon,Sandshrew,55.01,53.76,1.25,58
Porygon2,Slugma,51.37,50.12,1.25,72
Golbat,Trapinch,49.05,47.81,1.24,98
Vibrava,Eevee,51.24,50.0,1.24,75
Pidgeotto,Raticate,49.75,48.52,1.23,71
Magmar,Vulpix,50.56,49.33,1.23,81
Girafarig,Vigoroth,49.37,48.14,1.23,62
Electrode,Slowpoke,49.58,48.36,1.22,78
Flaaffy,Whismur,52.8,51.58,1.22,74
Meganium,Wartortle,51.31,50.09,1.22,80
Persian,Chansey,52.39,51.17,1.22,72
Miltank,Slowpoke,49.91,48.7,1.21,66
Electrike,Loudred,54.14,52.93,1.21,83
Electrode,Whismur,52.28,51.09,1.2,78
Slowbro,Numel,52.19,51.0,1.19,75
Lileep,Cacnea,48.86,47.67,1.19,70
Slowbro,Smeargle,54.06,52.88,1.18,65
Pidgeotto,Slowpoke,47.35,46.17,1.18,81
Tentacruel,Pikachu,51.14,49.95,1.18,65
Miltank,Sandshrew,52.32,51.16,1.17,76
Meganium,Sunflora,51.21,50.04,1.17,60
Ninetales,Sandshrew,52.37,51.21,1.16,78
Staryu,Whismur,50.45,49.3,1.16,79
Ivysaur,Croconaw,48.93,47.77,1.16,80
Flaaffy,Exeggcute,51.95,50.8,1.14,86
Porygon2,Trapinch,50.92,49.8,1.13,76
Dugtrio,Sandshrew,52.31,51.18,1.13,81
Meganium,Phanpy,51.66,50.52,1.13,69
Electrode,Pidgey,50.62,49.5,1.12,78
Lileep,Swampert,53.31,52.2,1.12,72
Pidgeotto,Croconaw,50.12,49.0,1.12,63
Meganium,Pidgeotto,54.2,53.09,1.11,73
Meganium,Graveler,53.3,52.19,1.11,73
Xatu,Vulpix,51.6,50.5,1.11,81
Ninetales,Marill,50.77,49.66,1.11,94
Pelipper,Ivysaur,52.13,51.02,1.11,66
Spearow,Phanpy,48.89,47.79,1.1,84
Lileep,Spearow,52.58,51.48,1.1,81
Pidgeotto,Sandshrew,49.72,48.63,1.09,80
Grovyle,Quilava,48.82,47.73,1.09,67
Gloom,Onix,48.71,47.63,1.08,75
Golbat,Grovyle,51.11,50.03,1.08,80
Flaaffy,Eevee,49.94,48.86,1.08,66
Miltank,Eevee,49.78,48.7,1.08,77
Xatu,Exeggcute,54.32,53.25,1.07,70
Blaziken,Geodude,48.21,47.14,1.07,73
Croconaw,Raticate,46.46,45.39,1.07,70
Lileep,Mareep,48.81,47.75,1.06,67
Blaziken,Growlithe,51.75,50.69,1.06,68
Pelipper,Blaziken,52.61,51.55,1.06,72
Pupitar,Cacnea,45.8,44.73,1.06,85
Electabuzz,Minun,57.23,56.17,1.06,65
Girafarig,Croconaw,49.91,48.86,1.05,70
Flaaffy,Geodude,51.56,50.52,1.04,72
Flaaffy,Pidgey,51.03,49.99,1.04,70
Donphan,Tentacool,52.0,50.97,1.04,73
Electrode,Onix,51.05,50.02,1.03,78
Staryu,Minun,51.52,50.48,1.03,62
Ninetales,Hoothoot,50.77,49.74,1.03,78
Charmeleon,Natu,50.17,49.15,1.02,73
Golduck,Quilava,52.1,51.09,1.01,69
Meganium,Raticate,50.49,49.48,1.01,64
Vibrava,Oddish,50.97,49.95,1.01,68
Jolteon,Sunkern,51.83,50.82,1.01,75
Flaaffy,Magby,50.83,49.83,1.0,67
Electrike,Camerupt,54.03,53.03,1.0,63
Jolteon,Vigoroth,54.41,53.41,1.0,77
Miltank,Cubone,52.29,51.3,0.99,62
Girafarig,Exeggcute,48.98,47.98,0.99,59
Golbat,Graveler,51.74,50.75,0.99,63
Golbat,Spearow,50.86,49.88,0.98,69
Persian,Diglett,51.35,50.37,0.98,67
Vaporeon,Psyduck,52.04,51.05,0.98,80
Charmeleon,Ivysaur,50.94,49.95,0.98,78
Magmar,Larvitar,52.12,51.15,0.97,62
Exploud,Staryu,56.52,55.56,0.96,63
Ninetales,Oddish,49.67,48.72,0.96,68
Mantine,Sunflora,49.54,48.58,0.96,75
Graveler,Magby,47.21,46.24,0.96,56
Porygon2,Voltorb,50.18,49.22,0.96,84
Golduck,Onix,50.52,49.58,0.95,76
Ponyta,Ivysaur,51.07,50.12,0.95,70
Girafarig,Wartortle,49.94,49.0,0.95,70
Spearow,Minun,49.26,48.31,0.95,65
Mantine,Charmeleon,51.62,50.69,0.94,73
Porygon2,Meowth,48.29,47.36,0.94,72
Meganium,Croconaw,50.89,49.96,0.93,76
Ivysaur,Mareep,46.33,45.39,0.93,91
Donphan,Marshtomp,52.67,51.73,0.93,77
Graveler,Slugma,48.64,47.72,0.93,82
Mantine,Graveler,51.65,50.73,0.92,79
Exploud,Geodude,51.8,50.88,0.92,69
Exeggutor,Exeggcute,51.55,50.63,0.92,77
Tentacruel,Oddish,49.48,48.55,0.92,80
Growlithe,Magnemite,50.0,49.08,0.92,80
Golduck,Sandshrew,51.29,50.37,0.92,73
Miltank,Plusle,54.1,53.19,0.91,57
Loudred,Grovyle,51.04,50.14,0.91,84
Dugtrio,Bayleef,50.53,49.62,0.91,67
Pelipper,Pidgeotto,53.15,52.25,0.9,64
Exeggutor,Eevee,49.58,48.68,0.9,67
Gloom,Quilava,50.03,49.14,0.89,78
Porygon2,Growlithe,53.79,52.9,0.89,78
Growlithe,Sandshrew,48.78,47.89,0.89,59
Ninetales,Elekid,50.53,49.64,0.89,79
Persian,Tentacool,49.55,48.67,0.88,68
Electrike,Raticate,50.58,49.69,0.88,75
Exeggutor,Marill,50.47,49.59,0.88,68
Persian,Cacnea,50.73,49.85,0.88,75
Golbat,Plusle,51.06,50.19,0.87,70
Pidgeotto,Whismur,49.77,48.9,0.87,78
Tentacruel,Cacnea,49.84,48.97,0.87,69
Mantine,Whismur,49.26,48.4,0.86,66
Ivysaur,Natu,49.72,48.87,0.86,59
Growlithe,Onix,47.96,47.1,0.86,80
Spearow,Sandshrew,47.72,46.86,0.86,66
Girafarig,Natu,50.8,49.95,0.85,63
Pidgeotto,Pupitar,51.17,50.32,0.85,64
Staryu,Bayleef,48.32,47.47,0.85,71
Cacturne,Trapinch,51.76,50.91,0.85,85
Ponyta,Minun,50.15,49.31,0.84,70
Gloom,Mantine,52.25,51.42,0.83,81
Exploud,Pikachu,51.4,50.57,0.83,81
Graveler,Pupitar,50.25,49.42,0.83,75
Porygon2,Cubone,51.11,50.28,0.83,62
Vibrava,Diglett,51.7,50.89,0.82,80
Pelipper,Numel,47.84,47.03,0.81,74
Golbat,Cubone,49.09,48.3,0.79,73
Dugtrio,Meowth,49.19,48.39,0.79,69
Miltank,Whismur,52.21,51.42,0.78,69
Growlithe,Wartortle,49.18,48.39,0.78,59
Swampert,Spearow,50.06,49.29,0.77,77
Ponyta,Charmeleon,51.18,50.41,0.77,86
Gloom,Pikachu,48.09,47.33,0.77,87
Dugtrio,Croconaw,52.32,51.55,0.77,60
Graveler,Minun,49.95,49.19,0.76,91
Xatu,Wingull,51.87,51.12,0.76,80
Ninetales,Pupitar,53.65,52.9,0.75,78
Gloom,Sunflora,49.62,48.87,0.75,75
Graveler,Mareep,46.46,45.72,0.74,87
Electrike,Exeggcute,50.03,49.3,0.73,81
Blaziken,Cubone,48.81,48.08,0.73,74
Plusle,Grovyle,49.78,49.05,0.73,72
Exploud,Slowpoke,49.93,49.2,0.72,71
Miltank,Slugma,51.86,51.14,0.72,73
Flaaffy,Elekid,50.46,49.74,0.72,74
Vaporeon,Pupitar,55.42,54.7,0.72,65
Xatu,Hoothoot,52.99,52.28,0.71,88
Miltank,Wingull,49.22,48.52,0.71,70
Gloom,Blaziken,51.93,51.22,0.71,77
Golbat,Growlithe,51.62,50.91,0.7,80
Blaziken,Croconaw,49.0,48.3,0.7,78
Staryu,Slugma,49.71,49.01,0.7,68
Pelipper,Elekid,47.88,47.18,0.7,82
Staryu,Marshtomp,47.22,46.53,0.7,68
Exeggutor,Combusken,50.8,50.12,0.69,64
Mantine,Magnemite,50.0,49.31,0.69,66
Flaaffy,Hoothoot,50.53,49.84,0.69,78
Ponyta,Plusle,50.57,49.89,0.69,71
Ponyta,Grovyle,50.41,49.73,0.68,61
Ponyta,Spearow,50.26,49.58,0.68,81
Miltank,Marill,50.27,49.61,0.67,81
Porygon2,Croconaw,51.18,50.51,0.67,81
Girafarig,Plusle,51.2,50.53,0.67,62
Ninetales,Cubone,52.01,51.36,0.66,77
Tentacruel,Numel,49.99,49.33,0.66,73
Porygon2,Magnemite,51.99,51.33,0.66,76
Exeggutor,Marshtomp,49.29,48.64,0.65,70
Ninetales,Meowth,49.06,48.42,0.64,86
Ninetales,Quilava,52.57,51.93,0.64,63
Dugtrio,Graveler,54.42,53.78,0.64,76
Growlithe,Phanpy,49.47,48.83,0.64,78
Charmeleon,Whismur,48.58,47.95,0.63,64
Lileep,Grovyle,52.27,51.64,0.63,80
Growlithe,Whismur,48.79,48.16,0.63,61
Meganium,Ivysaur,52.49,51.86,0.63,83
Meganium,Voltorb,49.3,48.67,0.63,73
Growlithe,Cubone,48.66,48.03,0.63,81
Pelipper,Onix,48.59,47.96,0.63,63
Staryu,Combusken,48.63,48.01,0.62,64
Exeggcute,Vulpix,41.99,41.36,0.62,70
Golduck,Swampert,53.42,52.8,0.62,73
Cacturne,Natu,53.34,52.72,0.62,67
Pidgeotto,Wartortle,49.74,49.14,0.61,58
Slowbro,Slowpoke,50.87,50.27,0.61,85
Golduck,Whismur,51.23,50.64,0.6,82
Loudred,Spearow,50.58,49.98,0.6,87
Miltank,Vigoroth,51.4,50.8,0.6,71
Electabuzz,Larvitar,53.87,53.27,0.6,79
Slowbro,Sunkern,50.38,49.78,0.6,82
Exploud,Oddish,49.77,49.17,0.6,77
Exploud,Marshtomp,49.75,49.17,0.59,57
Plusle,Natu,49.22,48.63,0.59,77
Staryu,Pikachu,48.52,47.93,0.59,69
Ponyta,Quilava,49.16,48.57,0.59,68
Graveler,Plusle,50.36,49.77,0.59,88
Vibrava,Tentacool,49.76,49.18,0.58,66
Exeggutor,Cubone,51.86,51.28,0.58,68
Blaziken,Sandshrew,48.51,47.93,0.58,63
Tentacruel,Quilava,52.34,51.77,0.57,79
Girafarig,Smeargle,49.22,48.64,0.57,59
Dugtrio,Marill,50.19,49.63,0.56,74
Porygon2,Combusken,49.68,49.12,0.56,62
Loudred,Plusle,50.85,50.29,0.56,83
Tentacruel,Meowth,48.82,48.27,0.55,82
Pelipper,Growlithe,52.05,51.51,0.54,76
Pidgeotto,Camerupt,52.4,51.86,0.54,73
Lileep,Geodude,49.5,48.97,0.53,74
Flareon,Voltorb,54.17,53.66,0.52,74
Vibrava,Bayleef,51.4,50.89,0.51,78
Gloom,Ponyta,51.65,51.14,0.51,75
Miltank,Bayleef,50.11,49.59,0.51,68
Exploud,Vigoroth,51.82,51.31,0.51,65
Natu,Minun,48.56,48.05,0.51,78
Lileep,Natu,51.73,51.23,0.5,74
Gloom,Swampert,51.36,50.86,0.5,64
Ninetales,Geodude,50.91,50.42,0.49,90
Electrode,Marshtomp,48.8,48.31,0.49,70
Sandshrew,Larvitar,44.18,43.69,0.49,86
Girafarig,Trapinch,48.63,48.14,0.49,74
Golbat,Ponyta,51.36,50.88,0.49,62
Exploud,Mareep,50.15,49.66,0.49,67
Golduck,Eevee,48.39,47.91,0.48,60
Tentacruel,Eevee,49.07,48.59,0.48,76
Pelipper,Smeargle,49.38,48.91,0.48,76
Golduck,Tentacool,47.58,47.09,0.48,56
Gloom,Chansey,48.14,47.66,0.48,60
Exploud,Elekid,50.56,50.09,0.47,81
Porygon2,Whismur,50.88,50.41,0.47,66
Meganium,Slowpoke,47.59,47.13,0.46,72
Flaaffy,Diglett,50.19,49.75,0.45,72
Golbat,Exeggcute,48.1,47.65,0.45,86
Sunflora,Croconaw,46.4,45.95,0.45,61
Ivysaur,Wartortle,48.34,47.91,0.44,71
Minun,Hoothoot,45.56,45.12,0.44,71
Miltank,Smeargle,51.75,51.31,0.44,65
Persian,Whismur,52.64,52.2,0.43,71
Dugtrio,Marshtomp,49.11,48.68,0.43,64
Growlithe,Smeargle,48.47,48.05,0.43,61
Loudred,Cubone,48.82,48.4,0.42,82
Golbat,Charmeleon,51.13,50.71,0.42,69
Cacturne,Elekid,50.1,49.69,0.41,81
Ponyta,Wartortle,48.76,48.36,0.41,70
Jolteon,Magby,52.69,52.27,0.41,77
Exploud,Exeggcute,51.56,51.16,0.4,78
Girafarig,Pupitar,50.58,50.18,0.4,73
Pelipper,Pikachu,48.05,47.66,0.39,79
Cacturne,Pikachu,50.55,50.16,0.39,83
Mantine,Marshtomp,46.01,45.63,0.38,71
Grovyle,Sunflora,47.84,47.46,0.38,65
Mantine,Wartortle,49.02,48.64,0.38,78
Ivysaur,Pikachu,46.68,46.3,0.37,91
Natu,Elekid,45.39,45.03,0.37,72
Pelipper,Girafarig,52.48,52.11,0.37,72
Gloom,Croconaw,49.15,48.79,0.36,72
Girafarig,Phanpy,49.78,49.42,0.36,77
Dugtrio,Minun,53.0,52.64,0.36,75
Flaaffy,Pupitar,53.36,53.0,0.36,67
Meganium,Sandshrew,49.94,49.59,0.35,83
Exploud,Pidgey,50.69,50.34,0.35,83
Natu,Trapinch,46.6,46.25,0.35,78
Blaziken,Whismur,48.54,48.2,0.34,66
Staryu,Golbat,52.39,52.05,0.34,79
Loudred,Ponyta,51.31,50.98,0.33,68
Flaaffy,Quilava,52.35,52.03,0.32,70
Pelipper,Eevee,46.62,46.3,0.32,69
Ponyta,Geodude,47.37,47.06,0.31,69
Lileep,Numel,48.35,48.04,0.31,72
Crobat,Sunflora,53.56,53.26,0.3,62
Slowbro,Vulpix,49.76,49.47,0.3,72
Grovyle,Voltorb,46.39,46.09,0.3,71
Dugtrio,Mareep,49.46,49.17,0.29,73
Dugtrio,Sunkern,48.53,48.24,0.29,66
Cacturne,Sunkern,48.6,48.31,0.29,73
Electrike,Geodude,49.29,49.02,0.28,72
Lileep,Quilava,50.75,50.48,0.27,69
Vibrava,Sunkern,49.77,49.51,0.26,68
Mantine,Marill,46.84,46.58,0.26,53
Growlithe,Charmeleon,50.7,50.45,0.26,52
Tentacruel,Elekid,49.73,49.48,0.25,72
Swampert,Minun,49.27,49.02,0.25,70
Loudred,Minun,49.96,49.72,0.25,80
Pelipper,Swampert,51.43,51.19,0.25,81
Ninetales,Cacnea,49.37,49.12,0.24,63
Croconaw,Whismur,46.0,45.77,0.23,62
Camerupt,Phanpy,49.52,49.3,0.23,77
Dugtrio,Eevee,48.96,48.72,0.23,85
Ponyta,Sunflora,48.53,48.3,0.23,71
Ivysaur,Magnemite,48.81,48.59,0.23,87
Ninetales,Slowpoke,48.97,48.75,0.22,89
Porygon2,Geodude,49.57,49.35,0.22,67
Electrike,Marshtomp,47.51,47.3,0.21,83
Grovyle,Magnemite,48.41,48.2,0.21,78
Persian,Slowpoke,49.68,49.48,0.21,77
Flaaffy,Magikarp,47.19,46.98,0.2,71
Staryu,Vulpix,45.97,45.77,0.2,75
Magmar,Eevee,50.34,50.13,0.2,97
Electrike,Meowth,47.22,47.02,0.2,81
Swampert,Diglett,46.2,46.0,0.2,66
Loudred,Psyduck,46.48,46.3,0.18,60
Dugtrio,Trapinch,51.02,50.83,0.18,82
Tentacruel,Pidgey,49.91,49.73,0.18,61
Growlithe,Combusken,47.04,46.87,0.17,72
Tentacruel,Diglett,49.65,49.48,0.17,64
Lileep,Elekid,48.35,48.19,0.16,68
Electrike,Slowpoke,47.5,47.34,0.16,67
Croconaw,Combusken,44.64,44.48,0.16,60
Plusle,Exeggcute,46.82,46.66,0.16,71
Golduck,Pikachu,49.42,49.27,0.16,64
Porygon2,Sunflora,50.75,50.59,0.16,61
Persian,Numel,50.37,50.22,0.15,69
Flaaffy,Minun,52.92,52.77,0.15,63
Plusle,Spearow,49.04,48.89,0.15,71
Ponyta,Magby,46.5,46.36,0.14,63
Pupitar,Chansey,46.2,46.06,0.14,60
Swampert,Cubone,47.85,47.71,0.14,70
Swampert,Numel,45.98,45.84,0.13,85
Meganium,Exeggcute,49.22,49.08,0.13,69
Miltank,Sunflora,51.74,51.61,0.13,73
Staryu,Wartortle,49.66,49.53,0.13,91
Vaporeon,Magikarp,48.81,48.69,0.13,73
Minun,Magnemite,47.88,47.77,0.11,60
Vibrava,Pupitar,54.25,54.14,0.11,74
Minun,Smeargle,46.86,46.74,0.11,74
Grovyle,Onix,46.32,46.22,0.1,71
Camerupt,Ponyta,51.17,51.08,0.09,74
Camerupt,Eevee,46.0,45.91,0.09,80
Swampert,Magnemite,48.84,48.75,0.09,69
Flaaffy,Meowth,48.62,48.53,0.09,64
Pelipper,Trapinch,48.5,48.41,0.09,81
Electrike,Combusken,48.87,48.78,0.08,79
Meganium,Chansey,48.91,48.83,0.08,84
Cacturne,Psyduck,49.38,49.3,0.08,85
Staryu,Voltorb,48.19,48.11,0.08,69
Electrike,Marill,48.32,48.25,0.07,74
Dugtrio,Wartortle,51.75,51.69,0.07,82
Pidgeotto,Diglett,47.12,47.06,0.06,57
Pelipper,Marshtomp,46.3,46.25,0.05,66
Blaziken,Ponyta,50.7,50.65,0.05,51
Exeggutor,Magnemite,52.37,52.32,0.05,59
Dugtrio,Wingull,48.58,48.54,0.04,76
Girafarig,Onix,47.74,47.7,0.04,59
Electrike,Bayleef,48.28,48.24,0.03,72
Mantine,Mareep,46.15,46.12,0.03,59
Golduck,Bayleef,48.83,48.8,0.03,75
Grovyle,Natu,48.5,48.48,0.02,67
Grovyle,Minun,48.46,48.47,-0.01,86
Charmeleon,Voltorb,46.75,46.77,-0.01,67
Pelipper,Camerupt,51.97,51.98,-0.01,64
Electrode,Magby,49.31,49.33,-0.02,69
Electrode,Trapinch,50.44,50.47,-0.03,62
Dugtrio,Psyduck,49.18,49.22,-0.05,65
Ninetales,Eevee,48.71,48.75,-0.05,76
Exploud,Combusken,50.59,50.65,-0.05,94
Exeggutor,Quilava,51.81,51.86,-0.05,75
Loudred,Natu,49.67,49.72,-0.05,78
Exeggutor,Voltorb,50.17,50.22,-0.05,64
Charmeleon,Exeggcute,47.11,47.18,-0.07,73
Lileep,Pidgey,48.36,48.44,-0.08,69
Magnemite,Cubone,46.38,46.46,-0.08,71
Tentacruel,Croconaw,51.34,51.42,-0.08,72
Geodude,Combusken,43.24,43.32,-0.08,60
Cacturne,Vulpix,47.91,48.0,-0.08,75
Magnemite,Sandshrew,46.23,46.31,-0.08,78
Cacturne,Ivysaur,53.44,53.53,-0.09,82
Ivysaur,Magby,45.82,45.91,-0.09,81
Porygon2,Pikachu,48.96,49.05,-0.09,63
Golduck,Elekid,48.7,48.8,-0.09,69
Minun,Wartortle,47.0,47.09,-0.09,78
Golduck,Hoothoot,48.79,48.89,-0.1,70
Golduck,Zubat,47.77,47.88,-0.1,68
Golbat,Croconaw,48.42,48.52,-0.11,69
Blaziken,Grovyle,49.68,49.81,-0.13,82
Pidgeotto,Hoothoot,47.03,47.16,-0.13,61
Tentacruel,Sandshrew,50.92,51.05,-0.13,78
Cubone,Voltorb,44.21,44.36,-0.14,55
Spearow,Vigoroth,46.36,46.5,-0.14,68
Camerupt,Blaziken,51.02,51.16,-0.14,89
Growlithe,Eevee,45.29,45.44,-0.14,71
Lileep,Slowpoke,47.15,47.3,-0.15,75
Pupitar,Elekid,45.1,45.25,-0.15,86
Golbat,Numel,46.27,46.44,-0.16,60
Spearow,Slugma,46.68,46.84,-0.16,72
Golduck,Meowth,47.42,47.58,-0.16,70
Electrike,Pikachu,48.54,48.71,-0.17,75
Electrode,Hoothoot,49.16,49.34,-0.18,74
Tentacruel,Tentacool,47.6,47.78,-0.18,69
Pidgeotto,Plusle,50.47,50.67,-0.19,79
Girafarig,Pidgey,46.98,47.17,-0.19,71
Ivysaur,Quilava,47.92,48.12,-0.2,77
Vaporeon,Tentacool,49.54,49.74,-0.2,80
Ninetales,Numel,49.29,49.49,-0.2,78
Electrike,Quilava,50.32,50.52,-0.21,74
Crobat,Eevee,50.15,50.36,-0.21,66
Graveler,Croconaw,47.89,48.1,-0.21,68
Camerupt,Tentacool,44.87,45.09,-0.22,77
Gloom,Sandshrew,48.19,48.42,-0.23,58
Vibrava,Magikarp,47.89,48.12,-0.24,66
Lileep,Phanpy,50.45,50.7,-0.24,84
Persian,Marshtomp,49.19,49.44,-0.24,72
Cacturne,Magby,49.52,49.77,-0.25,68
Growlithe,Grovyle,49.52,49.77,-0.25,80
Exploud,Voltorb,50.47,50.75,-0.27,76
Golbat,Wartortle,48.39,48.66,-0.27,72
Porygon2,Oddish,47.37,47.64,-0.27,89
Staryu,Raticate,48.63,48.91,-0.28,73
Cubone,Pikachu,43.89,44.18,-0.29,78
Golbat,Sunflora,48.31,48.61,-0.29,66
Staryu,Smeargle,48.88,49.18,-0.3,73
Golduck,Diglett,48.48,48.8,-0.32,72
Girafarig,Charmeleon,50.73,51.05,-0.32,69
Dugtrio,Slowpoke,48.4,48.72,-0.32,64
Loudred,Wartortle,48.43,48.76,-0.33,65
Ivysaur,Grovyle,48.94,49.28,-0.34,85
Charmeleon,Magnemite,48.53,48.87,-0.34,71
Charmeleon,Spearow,49.07,49.41,-0.34,67
Staryu,Grovyle,50.55,50.91,-0.35,78
Magnemite,Whismur,46.24,46.59,-0.35,82
Swampert,Sunflora,47.65,48.02,-0.36,81
Meganium,Cubone,49.36,49.73,-0.37,63
Pelipper,Slugma,48.37,48.73,-0.37,86
Vaporeon,Voltorb,51.71,52.09,-0.38,59
Miltank,Cacnea,48.69,49.07,-0.38,66
Grovyle,Diglett,45.07,45.45,-0.38,73
Golduck,Voltorb,49.06,49.45,-0.39,80
Trapinch,Voltorb,43.48,43.86,-0.39,92
Meganium,Wingull,46.56,46.95,-0.39,77
Magnemite,Smeargle,46.07,46.47,-0.4,75
Charmeleon,Pupitar,48.98,49.38,-0.4,69
Camerupt,Marshtomp,45.46,45.86,-0.4,76
Exeggutor,Wartortle,51.23,51.64,-0.41,75
Ivysaur,Marshtomp,44.49,44.9,-0.41,71
Loudred,Slugma,47.82,48.24,-0.42,70
Pupitar,Minun,47.86,48.28,-0.42,86
Camerupt,Smeargle,48.1,48.52,-0.42,66
Electrike,Chansey,48.61,49.05,-0.43,75
Electrike,Cacnea,47.29,47.72,-0.43,72
Swampert,Whismur,47.4,47.84,-0.43,77
Camerupt,Slugma,47.91,48.34,-0.43,80
Tentacruel,Psyduck,48.66,49.09,-0.43,80
Flaaffy,Onix,50.08,50.52,-0.44,72
Growlithe,Swampert,49.88,50.33,-0.44,68
Electrode,Voltorb,49.46,49.89,-0.44,70
Exeggutor,Cacnea,48.61,49.05,-0.44,55
Camerupt,Cubone,48.06,48.51,-0.45,89
Girafarig,Raticate,47.93,48.38,-0.45,79
Tentacruel,Marshtomp,48.09,48.55,-0.46,72
Camerupt,Chansey,47.14,47.6,-0.46,75
Golduck,Psyduck,47.95,48.41,-0.46,61
Camerupt,Whismur,48.16,48.63,-0.47,77
Plusle,Psyduck,44.74,45.21,-0.47,60
Pelipper,Magby,46.79,47.27,-0.47,73
Minun,Vigoroth,45.75,46.23,-0.48,62
Golbat,Elekid,46.1,46.59,-0.48,76
Pidgeotto,Blaziken,50.94,51.43,-0.49,80
Flaaffy,Larvitar,49.38,49.87,-0.49,81
Camerupt,Wartortle,48.38,48.87,-0.49,79
Growlithe,Trapinch,47.06,47.55,-0.49,86
Staryu,Chansey,47.77,48.27,-0.49,84
Swampert,Sandshrew,47.08,47.56,-0.49,68
Camerupt,Combusken,46.85,47.34,-0.49,82
Charmeleon,Trapinch,46.84,47.34,-0.5,72
Exeggutor,Chansey,49.88,50.38,-0.5,71
Pelipper,Slowpoke,45.78,46.29,-0.51,73
Camerupt,Mareep,45.84,46.36,-0.52,89
Swampert,Wartortle,47.54,48.07,-0.53,86
Staryu,Geodude,47.71,48.23,-0.53,81
Pupitar,Slowpoke,43.83,44.36,-0.53,72
Gloom,Trapinch,47.55,48.08,-0.53,68
Golbat,Eevee,45.17,45.7,-0.53,79
Charmeleon,Quilava,47.86,48.41,-0.55,78
Pupitar,Vigoroth,45.91,46.47,-0.55,64
Cacturne,Voltorb,49.77,50.34,-0.56,75
Girafarig,Chansey,47.17,47.73,-0.56,72
Miltank,Elekid,49.01,49.59,-0.57,80
Electrike,Sandshrew,49.23,49.8,-0.57,64
Wartortle,Sandshrew,45.06,45.64,-0.57,61
Blaziken,Pupitar,49.05,49.62,-0.57,70
